,Lien,Ville,Secteur,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
90,https://www.avito.ma/fr/el_kelaa_des_sraghna/voitures/Peugeot_208_essences__49365230.htm,El Kelâa des Sraghna,Toute la ville,Peugeot,208,2017,100 000 - 109 999,Essence,6,Manuelle,5.0,WW au Maroc,Oui,Bon,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,76000
91,https://www.avito.ma/fr/b%C3%A9ni_mellal/voitures/voiture__49365183.htm,Béni Mellal,,Opel,Astra,2001,170 000 - 179 999,Essence,10,Automatique,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,65000
92,https://www.avito.ma/fr/anfa/voitures/Touareg_Volkswagen__49365154.htm,Casablanca,Anfa,Volkswagen,Touareg,2009,20 000 - 24 999,Diesel,12,Automatique,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,88000
93,https://www.avito.ma/fr/f%C3%A8s/voitures/206_en_tres_bonne_etat_avec_clim_pneu_neuf__49365125.htm,Fès,,Peugeot,206,2009,15 000 - 19 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67000
94,https://www.avito.ma/fr/la%C3%A2youne/voitures/dacia_49365119.htm,Laâyoune,,Dacia,Logan,2018,5 000 - 9 999,Essence,7,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,80000
95,https://www.avito.ma/fr/sidi_bernoussi/voitures/Range_rover_%C3%A9voque_VELAR__49365039.htm,Casablanca,Sidi Bernoussi,Land Rover,Range Rover Evoque,2019,65 000 - 69 999,Diesel,8,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,435000
96,https://www.avito.ma/fr/f%C3%A8s/voitures/dacia_logan__49364968.htm,Fès,,Dacia,Logan,2015,130 000 - 139 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,84000
97,https://www.avito.ma/fr/hay_moulay_rachid/voitures/Cla220_amg_49364552.htm,Casablanca,Hay Moulay Rachid,Mercedes-Benz,220,2013,110 000 - 119 999,Diesel,9,Automatique,,Importée neuve,,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,255000
98,https://www.avito.ma/fr/sidi_bernoussi/voitures/Toyota_RAV4__49364550.htm,Casablanca,Sidi Bernoussi,Toyota,RAV 4,2008,300 000 - 349 999,Diesel,9,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88000
99,https://www.avito.ma/fr/casablanca/voitures/m%C3%A9gane_3_49364538.htm,Casablanca,,Renault,Megane 3,2009,130 000 - 139 999,Diesel,6,Manuelle,3.0,WW au Maroc,Non,Bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,85000
100,https://www.avito.ma/fr/casablanca/voitures/Dacia_Logan__49270452.htm,Casablanca,,Hyundai,i 10,2016,110 000 - 119 999,Essence,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,66000
101,https://www.avito.ma/fr/k%C3%A9nitra/voitures/ford_focus_ghia___start_and_stop_49364436.htm,Kénitra,,Ford,Focus,2010,200 000 - 249 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,93000
102,https://www.avito.ma/fr/casablanca/voitures/Opel_Astra__49364434.htm,Casablanca,,Opel,Astra,2021,15 000 - 19 999,Diesel,7,Manuelle,5.0,Importée neuve,Oui,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000
103,https://www.avito.ma/fr/al_hociema/voitures/Peugeot__49665286.htm,Al Hoceïma,Toute la ville,Peugeot,208,2015,110 000 - 119 999,Essence,7,Manuelle,5.0,WW au Maroc,Non,Bon,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,72000
104,https://www.avito.ma/fr/autre_secteur/voitures/Toyota_hilux_mod%C3%A9l_1998_49665278.htm,Casablanca,Autre secteur,Toyota,Hilux,1998,350 000 - 399 999,Diesel,10,Manuelle,3.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68000
105,https://www.avito.ma/fr/casablanca/voitures/Captur_49665211.htm,Casablanca,,Renault,Captur,2013,60 000 - 64 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,120000
106,https://www.avito.ma/fr/ain_sebaa/voitures/_hyundai_i10_49665139.htm,Casablanca,Aïn Sebaâ,Hyundai,i 10,2015,5 000 - 9 999,Essence,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,67000
107,https://www.avito.ma/fr/rabat/voitures/Toyota_COROLLA__49665049.htm,Rabat,,Toyota,Corolla,2005,140 000 - 149 999,Essence,7,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,63000
108,https://www.avito.ma/fr/hermitage/voitures/KANGOO_2017_49665010.htm,Casablanca,Hermitage,Renault,Kangoo,2017,100 000 - 109 999,Diesel,6,Manuelle,,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,110000
109,https://www.avito.ma/fr/polo/voitures/Kia_Sorento_49532206.htm,Casablanca,Polo,Kia,Sorento,2019,80 000 - 84 999,Diesel,9,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180000
110,https://www.avito.ma/fr/agdal/voitures/BMW_530_PACK_M_49664994.htm,Fès,Agdal,BMW,Serie 5,2017,120 000 - 129 999,Diesel,12,Automatique,5.0,Importée neuve,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,430000
111,https://www.avito.ma/fr/autre_secteur/voitures/Dokker_stepway_49664903.htm,Mohammedia,Autre secteur,Dacia,Dokker,2017,75 000 - 79 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131000
112,https://www.avito.ma/fr/massira/voitures/Dacia_duster_Tt_opption__49664855.htm,Marrakech,Massira,Dacia,Duster,2015,130 000 - 139 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123000
113,https://www.avito.ma/fr/f%C3%A8s/voitures/ford_cmax_49664854.htm,Fès,,Ford,C-Max,2019,10 000 - 14 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,173000
114,https://www.avito.ma/fr/agadir/voitures/fiat_Doblo__49664827.htm,Agadir,,Fiat,Doblo,2016,0 - 4 999,Diesel,5,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,78000
115,https://www.avito.ma/fr/rabat/voitures/Ford_Ka_D__49664795.htm,Rabat,,Ford,Ka,2014,95 000 - 99 999,Diesel,5,Manuelle,3.0,,,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,87000
116,https://www.avito.ma/fr/al_maghrib_al_arabi/voitures/Peugeot_508__49664790.htm,Kénitra,Al Maghrib Al Arabi,Peugeot,508,2015,130 000 - 139 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,125000
117,https://www.avito.ma/fr/mekn%C3%A8s/voitures/mercedes_class_E_220_mod_2010_ded_2014_49664789.htm,Meknès,,Mercedes-Benz,Classe E,2010,200 000 - 249 999,Diesel,9,Manuelle,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,155000
118,https://www.avito.ma/fr/casablanca/voitures/Renault_Clio_4_diesel_1_er_main_49664783.htm,Casablanca,,Renault,Clio,2019,40 000 - 44 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,122000
119,https://www.avito.ma/fr/tahannaout/voitures/Peugeot_Scenic_49664765.htm,Tahannaout,,Renault,Scenic,2011,350 000 - 399 999,Diesel,6,Manuelle,5.0,Dédouanée,,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,119000
120,https://www.avito.ma/fr/ouled_oujih/voitures/Audi__A4__D%C3%A9capotable_49664760.htm,Kénitra,Ouled Oujih,Audi,A4,2004,25 000 - 29 999,Diesel,10,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000
121,https://www.avito.ma/fr/agadir/voitures/R5_Touareg_Diesel__49664756.htm,Agadir,,Volkswagen,Touareg,2009,0 - 4 999,Diesel,8,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90000
122,https://www.avito.ma/fr/autre_secteur/voitures/FORD_FIESTA_trend_plus_2018_49664744.htm,Meknès,Autre secteur,Ford,Fiesta,2018,75 000 - 79 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,125000
123,https://www.avito.ma/fr/casablanca/voitures/Renault_SYMBOL_49664697.htm,Casablanca,,Renault,Symbol,2013,120 000 - 129 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
124,https://www.avito.ma/fr/rabat/voitures/Toyota_corolla_excellent_etat_49664664.htm,Rabat,,Toyota,Corolla,2017,45 000 - 49 999,Diesel,5,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150000
125,https://www.avito.ma/fr/ain_haroun/voitures/Dacia_sandero__49664635.htm,Fès,Ain Haroun,Dacia,Sandero,2015,110 000 - 119 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68000
126,https://www.avito.ma/fr/belvedere/voitures/FIAT_500_A_VENDRE_49664548.htm,Casablanca,Belvédère,Fiat,500,2010,0 - 4 999,Essence,6,Automatique,,,,,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,78000
127,https://www.avito.ma/fr/tanger/voitures/bmw_x1_e84_douanee_2013_49664505.htm,Tanger,,BMW,X1,2011,200 000 - 249 999,Diesel,8,Manuelle,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,130000
128,https://www.avito.ma/fr/founty/voitures/CLASSE_A_220_49664503.htm,Agadir,Founty,Mercedes-Benz,Classe A,2020,35 000 - 39 999,Diesel,9,Automatique,5.0,Importée neuve,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,500000
129,https://www.avito.ma/fr/pepiniere/voitures/Dokker_49664490.htm,Salé,Pépinière,Dacia,Dokker,2019,110 000 - 119 999,Diesel,7,Manuelle,5.0,WW au Maroc,,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,114000
130,https://www.avito.ma/fr/rabat/voitures/bmw_520d_e60_49664458.htm,Rabat,,BMW,Serie 5,2009,250 000 - 299 999,Diesel,8,Automatique,5.0,,,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115000
131,https://www.avito.ma/fr/ain_diab/voitures/Jetta_toutes_options_automatique_peu_roul%C3%A9e__49401026.htm,Casablanca,Aïn Diab,Volkswagen,Jetta,2021,40 000 - 44 999,Diesel,8,Automatique,5.0,Importée neuve,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,235000
132,https://www.avito.ma/fr/2_mars/voitures/FIAT_500L_A_VENDRE_49664376.htm,Casablanca,2 Mars,Fiat,500L,2016,60 000 - 64 999,Diesel,7,Automatique,5.0,WW au Maroc,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133000
133,https://www.avito.ma/fr/agdal/voitures/Peugeot_208_49664369.htm,Fès,Agdal,Peugeot,208,2018,85 000 - 89 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,119000
134,https://www.avito.ma/fr/casablanca/voitures/Renault_kongoo_49664364.htm,Casablanca,,Renault,Kangoo,2019,40 000 - 44 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,158000
135,https://www.avito.ma/fr/sidi_bernoussi/voitures/Clio_4__49664358.htm,Casablanca,Sidi Bernoussi,Renault,Clio,2015,180 000 - 189 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,103000
136,https://www.avito.ma/fr/casablanca/voitures/Mercedes_220__49664325.htm,Casablanca,,Mercedes-Benz,220,1993,40 000 - 44 999,Diesel,8,Manuelle,,Dédouanée,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
137,https://www.avito.ma/fr/taza/voitures/Toyota_Corolla__49384703.htm,Taza,,Toyota,Corolla,2006,200 000 - 249 999,Diesel,8,Manuelle,5.0,Importée neuve,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,73000
138,https://www.avito.ma/fr/kh%C3%A9nifra/voitures/Toyota_Yaris_49384696.htm,Khénifra,,Toyota,Yaris,2013,140 000 - 149 999,Essence,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,72000
139,https://www.avito.ma/fr/mekn%C3%A8s/voitures/audi_a4_49384648.htm,Meknès,,Audi,A4,2003,180 000 - 189 999,Diesel,8,Manuelle,5.0,Importée neuve,Non,Bon,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,63000
140,https://www.avito.ma/fr/agdal/voitures/Chevrolet_captiva_import%C3%A9_d_USA_49384549.htm,Rabat,Agdal,Chevrolet,Captiva,2013,150 000 - 159 999,Diesel,9,--,,,,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130000
141,https://www.avito.ma/fr/sal%C3%A9/voitures/clio_4_comme_neuf_49384546.htm,Salé,Toute la ville,Renault,Clio,2019,45 000 - 49 999,Diesel,7,Manuelle,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,89000
142,https://www.avito.ma/fr/sbata/voitures/kia_carens__49384545.htm,Meknès,Sbata,Kia,Carens,2015,140 000 - 149 999,Diesel,7,Manuelle,5.0,WW au Maroc,,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,130000
143,https://www.avito.ma/fr/hay_el_fath/voitures/Ford_focus__49384473.htm,Rabat,Hay el Fath,Ford,Focus,2017,70 000 - 74 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150000
144,https://www.avito.ma/fr/sbata/voitures/Alpha_remeo_mito_49384429.htm,Casablanca,Sbata,Alfa Romeo,Mito,2010,15 000 - 19 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,82000
145,https://www.avito.ma/fr/khemisset/voitures/ford_focus_49384371.htm,Khemisset,,Ford,Focus,2007,200 000 - 249 999,Essence,9,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,65000
146,https://www.avito.ma/fr/riyad/voitures/MERCEDES_BENZ__49384342.htm,Rabat,Riyad,Mercedes-Benz,Classe C,2004,200 000 - 249 999,Diesel,8,Manuelle,5.0,Importée neuve,,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,95000
147,https://www.avito.ma/fr/centre/voitures/Citroen_C3_49384328.htm,El Jadida,Centre,Citroen,C3,2020,30 000 - 34 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125000
148,https://www.avito.ma/fr/f%C3%A8s/voitures/Laguna_49384232.htm,Fès,,Renault,Laguna,2003,0 - 4 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,63000
149,https://www.avito.ma/fr/agadir/voitures/dacia_logan__49384178.htm,Agadir,,Dacia,Logan,2018,170 000 - 179 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,89000
150,https://www.avito.ma/fr/essaouira/voitures/Punto_49384115.htm,Essaouira,,Fiat,Punto,2013,100 000 - 109 999,Essence,5,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,71000
151,https://www.avito.ma/fr/rabat/voitures/_Peugeot___208_49384110.htm,Rabat,,Peugeot,208,2014,45 000 - 49 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,85000
152,https://www.avito.ma/fr/hay_hassani/voitures/Volkswagen__49384106.htm,Casablanca,Hay Hassani,Volkswagen,Jetta,2018,150 000 - 159 999,Diesel,8,Automatique,5.0,WW au Maroc,Oui,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155000
153,https://www.avito.ma/fr/azrou/voitures/Renault_Kangoo_49384076.htm,Azrou,,Renault,Kangoo,2017,120 000 - 129 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,138000
154,https://www.avito.ma/fr/casablanca/voitures/Citroen_C3_49384053.htm,Casablanca,,Citroen,C3,2019,25 000 - 29 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,146000
155,https://www.avito.ma/fr/la%C3%A2youne/voitures/ford_49384021.htm,Laâyoune,,Ford,Ranger,2008,200 000 - 249 999,Diesel,10,Manuelle,5.0,WW au Maroc,,Bon,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,80000
156,https://www.avito.ma/fr/najmat_al_janoub/voitures/Vente_d_une_voiture_49383899.htm,El Jadida,Najmat Al Janoub,Mercedes-Benz,Classe B,2013,140 000 - 149 999,Diesel,7,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000
157,https://www.avito.ma/fr/rabat/voitures/polo__49383818.htm,Rabat,,Volkswagen,Polo,2007,190 000 - 199 999,Diesel,8,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,66000
158,https://www.avito.ma/fr/belvedere/voitures/Megane_3____49288814.htm,Casablanca,Belvédère,Renault,Megane 3,2010,180 000 - 189 999,Diesel,7,Manuelle,3.0,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,80000
159,https://www.avito.ma/fr/frougui/voitures/volkswagen_Passat_49383677.htm,Salé,Frougui,Volkswagen,PASSAT CC,2008,160 000 - 169 999,Diesel,8,Automatique,5.0,Dédouanée,Non,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123000
160,https://www.avito.ma/fr/ain_sebaa/voitures/Ford_Fusion__49299546.htm,Casablanca,Aïn Sebaâ,Ford,Fusion,2016,100 000 - 109 999,Diesel,8,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,160000
161,https://www.avito.ma/fr/oualidia/voitures/Kangoo_49383564.htm,Oualidia,Toute la ville,Renault,Kangoo,2012,200 000 - 249 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80300
162,https://www.avito.ma/fr/agadir/voitures/avander__49383422.htm,Agadir,,Volkswagen,GOLF 5,2009,50 000 - 54 999,Diesel,8,Manuelle,5.0,Dédouanée,Non,Bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,78000
163,https://www.avito.ma/fr/rabat/voitures/Audi__A3_49383417.htm,Rabat,,Audi,A3,2018,10 000 - 14 999,Diesel,8,Automatique,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,350000
164,https://www.avito.ma/fr/californie/voitures/BMW_116d_49383406.htm,Casablanca,Californie,BMW,Serie 1,2012,190 000 - 199 999,Diesel,9,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,158000
165,https://www.avito.ma/fr/tifelt/voitures/%D8%A7%D9%84%D8%A8%D9%8A%D8%B9_49383387.htm,Tifelt,,Hyundai,i 10,2010,110 000 - 119 999,Essence,6,Automatique,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67000
